,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone,clean_text,encoded_tweet,predicted
177,681448543,False,finalized,3,2/25/15 7:30,-1,1.0,Customer Service Issue,1.0,Virgin America,,ChrysiChrysic,,0,@VirginAmerica - too many apologies! You r the worse airlines! Don't even respond to your cudtomers,,2/21/15 20:21,5.69351e+17,,,too many apologies you r the worse airlines dont even respond to your cudtomers,"{'input_ids': tensor([[    0, 15605,   171, 27620,    47,   910,     5,  3007,  8537, 33976,
           190,  2519,     7,   110,   740,  1906,    90, 27312,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
178,681448545,False,finalized,3,2/25/15 1:40,-1,1.0,Cancelled Flight,0.3709,Virgin America,,ChrysiChrysic,,0,@VirginAmerica shame on VA for making people spend money in stranded cities when other airlines are landing at JFK! Who will reimburse me?,,2/21/15 20:11,5.69349e+17,,,shame on va for making people spend money in stranded cities when other airlines are landing at jfk who will reimburse me,"{'input_ids': tensor([[    0,  1193,  4344,    15, 13205,    13,   442,    82,  1930,   418,
            11, 13202,  1947,    77,    97,  8537,    32,  6684,    23,  1236,
           506,   330,    54,    40, 27736,   162,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1]])}",-1
179,681448547,False,finalized,3,2/25/15 7:08,0,0.6701,,0.0,Virgin America,,TTINAC11,,0,@VirginAmerica @TTINAC11 I DM you,,2/21/15 18:35,5.69325e+17,"Las Vegas, NV",Mountain Time (US & Canada),i dm you,"{'input_ids': tensor([[  0, 118, 385, 119,  47,   2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1]])}",0
180,681448551,False,finalized,3,2/25/15 5:58,0,0.6942,,0.0,Virgin America,,elaurawrr,,0,@VirginAmerica can you please have flights in  SJC ? I have no choice but to fly Southwest to Vegas _Ù÷©_Ù÷_,,2/21/15 18:29,5.69323e+17,,Arizona,can you please have flights in sjc i have no choice but to fly southwest to vegas,"{'input_ids': tensor([[    0,  7424,    47,  2540,    33,  4871,    11,   579, 36699,   939,
            33,   117,  2031,    53,     7,  3598, 10103,     7,  5030, 16306,
             2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",0
181,681448553,False,finalized,3,2/25/15 7:42,-1,1.0,Customer Service Issue,0.7148,Virgin America,,joyabsalon,,0,@VirginAmerica too bad you say it takes 10 to 14 days via YOUR confirmation email. When I inquired after 3 weeks you claim 6 to 8 weeks!,,2/21/15 18:29,5.69323e+17,Northern Virginia,Eastern Time (US & Canada),too bad you say it takes 10 to 14 days via your confirmation email when i inquired after 3 weeks you claim 6 to 8 weeks,"{'input_ids': tensor([[    0, 15605,  1099,    47,   224,    24,  1239,   158,     7,   501,
           360,  1241,   110,  7036,  1047,    77,   939, 38276,    71,   155,
           688,    47,  2026,   231,     7,   290,   688,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1]])}",-1
182,681448555,False,finalized,3,2/25/15 0:39,-1,0.6791,Cancelled Flight,0.6791,Virgin America,,meladorri,,0,@VirginAmerica Flight from BOS &gt; LAS tomorrow was Cancelled Flightled. No notification; wait times are 1+ hour. Will you rebook on another airline?,,2/21/15 18:11,5.69319e+17,"Boston, MA",Central Time (US & Canada),flight from bos gt las tomorrow was cancelled flightled no notification wait times are 1 hour will you rebook on another airline,"{'input_ids': tensor([[    0, 15801,    31, 41647,   821,    90,  5573,  3859,    21,  8102,
          2524,  1329,   117, 12059,  2067,   498,    32,   112,  1946,    40,
            47,   769,  6298,    15,   277,  5195,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1]])}",-1
183,681448558,False,finalized,3,2/25/15 7:14,1,0.3579,,0.0,Virgin America,,miaerolinea,,0,_Ù÷_ RT @VirginAmerica: YouÛªve met your match. Got status on another airline? Upgrade (+restr): http://t.co/RHKaMx9VF5. http://t.co/PYalebgkJt,,2/21/15 18:09,5.69318e+17,Worldwide,Caracas,rt youve met your match got status on another airline upgrade restr,"{'input_ids': tensor([[   0, 9713,   47,  548, 1145,  110,  914,  300, 2194,   15,  277, 5195,
         6662, 1079,  338,    2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",0
184,681448560,False,finalized,3,2/25/15 4:49,1,1.0,,,Virgin America,,archiegips,,0,@VirginAmerica Only way to fly! #Elevate #Gold,,2/21/15 18:02,5.69316e+17,LaLa Land,Pacific Time (US & Canada),only way to fly elevate gold,"{'input_ids': tensor([[    0,  8338,   169,     7,  3598, 24014,  1637,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1]])}",1
185,681448562,False,finalized,3,2/25/15 7:47,0,0.653,,,Virgin America,,obiwantoby,,0,@VirginAmerica If only you guys had flights from CMH.,,2/21/15 17:43,5.69311e+17,,Quito,if only you guys had flights from cmh,"{'input_ids': tensor([[    0,  1594,   129,    47,  1669,    56,  4871,    31, 25434,   298,
             2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",0
186,681448564,False,finalized,3,2/25/15 5:55,-1,1.0,Can't Tell,0.648,Virgin America,,MarwaYousofzoy,,0,"@VirginAmerica a lot of ""apologies"" being thrown out to customers from what I can see.Very sad. Thanks for nothing. Worst airline ever.",,2/21/15 17:41,5.69311e+17,,,a lot of apologies being thrown out to customers from what i can seevery sad thanks for nothing worst airline ever,"{'input_ids': tensor([[    0,   102,   319,     9, 27620,   145,  5629,    66,     7,   916,
            31,    99,   939,    64,   192,  5525,  5074,  2446,    13,  1085,
          2373,  5195,   655,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
187,681448566,False,finalized,3,2/25/15 3:17,-1,1.0,Flight Attendant Complaints,0.6729,Virgin America,,TTINAC11,,0,@VirginAmerica  for all my flight stuff wrong and did nothing about it. Had #worst #flight ever,,2/21/15 17:40,5.69311e+17,"Las Vegas, NV",Mountain Time (US & Canada),for all my flight stuff wrong and did nothing about it had worst flight ever,"{'input_ids': tensor([[   0, 1990,   70,  127, 2524, 2682, 1593,    8,  222, 1085,   59,   24,
           56, 2373, 2524,  655,    2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
188,681448568,False,finalized,3,2/25/15 3:44,0,0.6743,,0.0,Virgin America,,TheNotoriousLEX,,0,@VirginAmerica Having an issue finding a missing item on a plane. Can you help me find which airport my plane headed to next?,,2/21/15 17:18,5.69305e+17,Chicago ,Central Time (US & Canada),having an issue finding a missing item on a plane can you help me find which airport my plane headed to next,"{'input_ids': tensor([[    0, 37167,    41,   696,  2609,    10,  1716,  6880,    15,    10,
          3286,    64,    47,   244,   162,   465,    61,  3062,   127,  3286,
          3475,     7,   220,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",0
189,681448570,False,finalized,3,2/25/15 8:47,1,0.6783,,,Virgin America,,advertisingdiva,,0,@VirginAmerica you will match my #AmericanAirlines status? Cool!,"[38.9128188, -77.00798226]",2/21/15 17:15,5.69304e+17,DC - LA - Venice Beach,Eastern Time (US & Canada),you will match my americanairlines status cool,"{'input_ids': tensor([[    0,  6968,    40,   914,   127, 38187,   260,  2456, 11723,  2194,
          3035,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",1
190,681448572,False,finalized,3,2/25/15 6:53,0,0.6863,,,Virgin America,,Floxie10,,0,ÛÏ@VirginAmerica:You've met your match.Got status on another airline? Upgrade : http://t.co/H952rDKTqyÛ @asarco_ES_ar ? _Ùªä,,2/21/15 17:14,5.69304e+17,Argentina,,met your matchgot status on another airline upgrade,"{'input_ids': tensor([[    0,  5646,   110,   914, 22371,  2194,    15,   277,  5195,  6662,
             2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",0
191,681448574,False,finalized,3,2/25/15 8:59,-1,1.0,Flight Booking Problems,0.6705,Virgin America,,alexrkonrad,,0,@VirginAmerica trying to book a flight with you guys and your website won't let me... about to lose my business,,2/21/15 17:13,5.69304e+17,"New York, NY",Eastern Time (US & Canada),trying to book a flight with you guys and your website wont let me about to lose my business,"{'input_ids': tensor([[    0,    90, 15975,     7,  1040,    10,  2524,    19,    47,  1669,
             8,   110,   998, 40067,   905,   162,    59,     7,  2217,   127,
           265,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
192,681448576,False,finalized,3,2/25/15 2:59,-1,1.0,Can't Tell,1.0,Virgin America,,MarwaYousofzoy,,0,@VirginAmerica you suck!,,2/21/15 17:13,5.69304e+17,,,you suck,"{'input_ids': tensor([[    0,  6968, 23829,     2]]), 'attention_mask': tensor([[1, 1, 1, 1]])}",-1
193,681448578,False,finalized,3,2/25/15 1:01,1,1.0,,,Virgin America,,lexiesalas,,0,@VirginAmerica thanks!,,2/21/15 16:50,5.69298e+17,BAYAREAÏöüNYC,Pacific Time (US & Canada),thanks,"{'input_ids': tensor([[    0, 39563,     2]]), 'attention_mask': tensor([[1, 1, 1]])}",1
194,681448580,False,finalized,3,2/25/15 8:51,-1,1.0,Flight Booking Problems,0.6648,Virgin America,,MaximWheatley,,0,@VirginAmerica Just DM'd. Same issue persisting.,,2/21/15 16:19,5.6929e+17,"Washington, DC",Atlantic Time (Canada),just dmd same issue persisting,"{'input_ids': tensor([[    0,  8987,   385, 26296,   276,   696, 20187, 15528,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
195,681448583,False,finalized,3,2/25/15 0:58,-1,1.0,Cancelled Flight,1.0,Virgin America,,FiDiFamilies,,0,@VirginAmerica Because we never rec'd Cancelled Flightlation notice we were left w no options to fly out of PS. Driving to LA for a red eye Mon w kids,,2/21/15 15:47,5.69282e+17,New York City ,Eastern Time (US & Canada),because we never recd cancelled flightlation notice we were left w no options to fly out of ps driving to la for a red eye mon w kids,"{'input_ids': tensor([[    0, 13437,    52,   393,  3872,   417,  8102,  2524, 35019,  3120,
            52,    58,   314,   885,   117,  1735,     7,  3598,    66,     9,
         27778,  1428,     7,   897,    13,    10,  1275,  2295,  6154,   885,
          1159,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1, 1, 1, 1]])}",-1
196,681448585,False,finalized,3,2/25/15 3:47,-1,1.0,Flight Booking Problems,1.0,Virgin America,,lexiesalas,,0,@VirginAmerica trying to book a flight &amp; your site is down _Ù÷,,2/21/15 15:29,5.69278e+17,BAYAREAÏöüNYC,Pacific Time (US & Canada),trying to book a flight amp your site is down,"{'input_ids': tensor([[    0,    90, 15975,     7,  1040,    10,  2524, 28127,   110,  1082,
            16,   159,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
197,681448587,False,finalized,3,2/25/15 0:50,-1,0.7158,Cancelled Flight,0.7158,Virgin America,,Artenis15,,0,@VirginAmerica You have any flights flying into Boston tomorrow? I need to be home and you Cancelled Flightled my flight and didn't do anything,,2/21/15 15:27,5.69277e+17,MA // Ashton in Wonderland,Eastern Time (US & Canada),you have any flights flying into boston tomorrow i need to be home and you cancelled flightled my flight and didnt do anything,"{'input_ids': tensor([[    0,  6968,    33,   143,  4871,  4731,    88,   741, 40415,  3859,
           939,   240,     7,    28,   184,     8,    47,  8102,  2524,  1329,
           127,  2524,     8, 46405,   109,   932,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1]])}",-1
198,681448589,False,finalized,3,2/25/15 7:38,-1,1.0,Cancelled Flight,1.0,Virgin America,,NancyJFriedman,,0,@VirginAmerica you stink. Flight Cancelled Flighted from PSP to JFK and no notification or ability to rebook #disappointed.  #expected better,,2/21/15 14:34,5.69264e+17,New York City,Eastern Time (US & Canada),you stink flight cancelled flighted from psp to jfk and no notification or ability to rebook disappointed expected better,"{'input_ids': tensor([[    0,  6968, 39628,  2524,  8102,  2524,   196,    31,   181,  4182,
             7,  1236,   506,   330,     8,   117, 12059,    50,  1460,     7,
           769,  6298,  5779,   421,   357,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1]])}",-1
199,681448591,False,finalized,3,2/25/15 3:32,1,1.0,,,Virgin America,,JT_Magana,,0,@VirginAmerica I love your guy's song! We're dancing to it for our high school dance revue,,2/21/15 14:28,5.69263e+17,,,i love your guys song were dancing to it for our high school dance revue,"{'input_ids': tensor([[   0,  118,  657,  110, 1669, 2214,   58, 7950,    7,   24,   13,   84,
          239,  334, 3836, 6910, 1780,    2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",1
200,681448594,False,finalized,3,2/25/15 2:55,-1,1.0,Customer Service Issue,0.6733,Virgin America,,MaximWheatley,,0,@VirginAmerica Your website is down and I'm trying to check in!,,2/21/15 14:27,5.69262e+17,"Washington, DC",Atlantic Time (Canada),your website is down and im trying to check in,"{'input_ids': tensor([[    0, 16625,   998,    16,   159,     8,  4356,   667,     7,  1649,
            11,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
201,681448597,False,finalized,3,2/25/15 1:34,1,1.0,,,Virgin America,,carabubes,,0,"@VirginAmerica done! Thank you for the quick response, apparently faster than sitting on hold ;)",,2/21/15 14:24,5.69261e+17,"Los Angeles, California",Central Time (US & Canada),done thank you for the quick response apparently faster than sitting on hold,"{'input_ids': tensor([[    0, 27057,  3392,    47,    13,     5,  2119,  1263,  4100,  3845,
            87,  2828,    15,   946,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",1
202,681448598,False,finalized,3,2/25/15 2:48,0,0.6809,,0.0,Virgin America,,carabubes,,0,@VirginAmerica nervous about my flight from DC to LAX getting Cancelled Flightled tomorrow! Just sent you a DM to help me!,,2/21/15 14:23,5.69261e+17,"Los Angeles, California",Central Time (US & Canada),nervous about my flight from dc to lax getting cancelled flightled tomorrow just sent you a dm to help me,"{'input_ids': tensor([[    0,   282,  8649,  1827,    59,   127,  2524,    31, 46773,     7,
         30328,   562,  8102,  2524,  1329,  3859,    95,  1051,    47,    10,
           385,   119,     7,   244,   162,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1]])}",-1
203,681448600,False,finalized,3,2/25/15 0:59,1,1.0,,,Virgin America,,wmrrock,,0,@VirginAmerica cool picture of another VirginAmerica plane off our wing. What a site! http://t.co/5B2agFd8c4,,2/21/15 14:21,5.69261e+17,CT,Eastern Time (US & Canada),cool picture of another virginamerica plane off our wing what a site,"{'input_ids': tensor([[    0, 24336,  2170,     9,   277, 33799,  8015,  2426,  3286,   160,
            84,  5897,    99,    10,  1082,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",1
204,681448602,False,finalized,3,2/25/15 8:45,1,1.0,,,Virgin America,,DailyBillboard,,0,@VirginAmerica Keep up the great work :),,2/21/15 13:52,5.69253e+17,"Los Angeles, California",Pacific Time (US & Canada),keep up the great work,"{'input_ids': tensor([[    0, 27390,    62,     5,   372,   173,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1]])}",1
205,681448604,False,finalized,3,2/25/15 5:23,1,1.0,,,Virgin America,,BigRichTexasPam,,0,@VirginAmerica my goodness your people @love field are amazing under pressure _üfrom Texas #beatstheothers in crisis Please fly me to NY,"[32.84359605, -96.84910929]",2/21/15 13:52,5.69253e+17,FREE ADVICE! ,Central Time (US & Canada),my goodness your people field are amazing under pressure from texas beatstheothers in crisis please fly me to ny,"{'input_ids': tensor([[    0,  4783, 21863,   110,    82,   882,    32,  2770,   223,  1164,
            31, 45968,   281,  1451,   620,   700,  7443,    29,    11,  1486,
          2540,  3598,   162,     7,   295,   219,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1]])}",1
206,681448607,False,finalized,3,2/25/15 4:27,1,0.6775,,0.0,Virgin America,,rtw4,,0,@VirginAmerica Thanks for a great flight from LA to Boston! Pilots did a great job landing in the snow. Can we go back to LA now? #seriously,,2/21/15 13:41,5.6925e+17,"Natick, MA, USA",Central Time (US & Canada),thanks for a great flight from la to boston pilots did a great job landing in the snow can we go back to la now seriously,"{'input_ids': tensor([[    0, 39563,    13,    10,   372,  2524,    31,   897,     7,   741,
         40415, 10695,   222,    10,   372,   633,  6684,    11,     5,  1958,
            64,    52,   213,   124,     7,   897,   122,  3640,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1]])}",1
207,681448609,False,finalized,3,2/25/15 6:35,0,1.0,,,Virgin America,,casualdiego,,0,@VirginAmerica can you please get me to the new york area before monday afternoon,,2/21/15 13:32,5.69248e+17,"okayville, population me",,can you please get me to the new york area before monday afternoon,"{'input_ids': tensor([[    0,  7424,    47,  2540,   120,   162,     7,     5,    92,  1423,
          9657,   443,   137,   475, 46328,  1390,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",0
208,681448612,False,finalized,3,2/25/15 9:19,1,1.0,,,Virgin America,,kyle_romanoff,,0,"@VirginAmerica Thanks so much for the awesome support, you guys rock!",,2/21/15 13:32,5.69248e+17,,,thanks so much for the awesome support you guys rock,"{'input_ids': tensor([[    0, 39563,    98,   203,    13,     5,  6344,   323,    47,  1669,
          3152,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",1
209,681448614,False,finalized,3,2/25/15 4:03,-1,0.7053,Bad Flight,0.7053,Virgin America,,wmrrock,,0,@VirginAmerica seats in Row 8 don't recline should mention that on your website #soreback,,2/21/15 13:30,5.69248e+17,CT,Eastern Time (US & Canada),seats in row 8 dont recline should mention that on your website soreback,"{'input_ids': tensor([[    0,  1090,  2923,    11,  3236,   290, 33976, 28391,   833,   197,
          4521,    14,    15,   110,   998, 12867,  1644,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
210,681448617,False,finalized,3,2/25/15 9:01,-1,1.0,Late Flight,1.0,Virgin America,,wmrrock,,0,@VirginAmerica flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.,,2/21/15 13:28,5.69247e+17,CT,Eastern Time (US & Canada),flight 404 delayed 2 hours in la due to mechanical problems handle like pros but you could have tossed us a free drink,"{'input_ids': tensor([[    0, 15801, 37014,  5943,   132,   722,    11,   897,   528,     7,
         12418,  1272,  3679,   101, 15501,    53,    47,   115,    33, 14937,
           201,    10,   481,  4076,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1]])}",-1
211,681448619,False,finalized,3,2/25/15 3:17,-1,0.642,Cancelled Flight,0.642,Virgin America,,BigRichTexasPam,,0,@VirginAmerica why Cancelled Flight flights today? No precipitation to be scared of!  ãüãüãü,"[32.8437698, -96.84928399]",2/21/15 13:18,5.69245e+17,FREE ADVICE! ,Central Time (US & Canada),why cancelled flight flights today no precipitation to be scared of,"{'input_ids': tensor([[    0, 25800,  8102,  2524,  4871,   452,   117, 13273,     7,    28,
          8265,     9,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
212,681448621,False,finalized,3,2/25/15 1:37,1,0.6667,,0.0,Virgin America,,aaronkurlander,,0,@VirginAmerica twitter team. you guys killed it for rescheduling me asap. thank you!,,2/21/15 13:00,5.6924e+17,"New York, NY",Eastern Time (US & Canada),twitter team you guys killed it for rescheduling me asap thank you,"{'input_ids': tensor([[    0,  1556,   165,    47,  1669,   848,    24,    13,  5032,  3804,
         17556,   162,    25,  1115,  3392,    47,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",1
213,681448623,False,finalized,3,2/25/15 2:37,-1,1.0,Cancelled Flight,0.6735,Virgin America,,MistakeCakeJake,,0,@VirginAmerica You guys charged me $100 to reschedule a flight that was then Cancelled Flighted and are now refusing to refund it. What's the deal?,,2/21/15 12:54,5.69239e+17,,Central Time (US & Canada),you guys charged me 100 to reschedule a flight that was then cancelled flighted and are now refusing to refund it whats the deal,"{'input_ids': tensor([[    0,  6968,  1669,  1340,   162,   727,     7,  5032,  2871, 35401,
            10,  2524,    14,    21,   172,  8102,  2524,   196,     8,    32,
           122, 10520,     7, 12173,    24, 45676,     5,   432,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1]])}",-1
214,681448625,False,finalized,3,2/25/15 8:50,-1,1.0,Customer Service Issue,0.6968,Virgin America,,NoelArtiles,,0,@VirginAmerica canÛªt access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.,"[0.0, 0.0]",2/21/15 12:48,5.69237e+17,"Austin, TX",Central Time (US & Canada),cant access your website from safari on iphone 6 seems to work on mac and ipad need iphone to add passbook,"{'input_ids': tensor([[    0,   438,   927,   899,   110,   998,    31, 25277,  1512,    15,
          1437, 28778,  1264,   231,  1302,     7,   173,    15, 13418,     8,
         36180,   625,   240,  1437, 28778,  1264,     7,  1606,  1323,  6298,
             2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1, 1, 1]])}",0
215,681448628,False,finalized,3,2/25/15 5:58,0,0.634,,0.0,Virgin America,,floatingatoll,,0,"@VirginAmerica on iPad and iPhone, clicking the CHECKIN link in the email I received at 24hrs before flight",,2/21/15 12:45,5.69236e+17,"Silicon Valley, California",Pacific Time (US & Canada),on ipad and iphone clicking the checkin link in the email i received at 24hrs before flight,"{'input_ids': tensor([[    0,   261, 36180,   625,     8,  1437, 28778,  1264, 10739,     5,
          1649,   179,  3104,    11,     5,  1047,   939,   829,    23,   706,
           298,  4926,   137,  2524,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1]])}",0
216,681448630,False,finalized,3,2/25/15 1:40,-1,0.699,Customer Service Issue,0.699,Virgin America,,floatingatoll,,0,"@VirginAmerica your mobile site is broken, shows 
""{{header.elevateUser.numOfPointsAvailable || '0' | number}} Points"", won't let me checkin",,2/21/15 12:44,5.69236e+17,"Silicon Valley, California",Pacific Time (US & Canada),your mobile site is broken shows headerelevateusernumofpointsavailable 0 number points wont let me checkin,"{'input_ids': tensor([[    0, 16625,  1830,  1082,    16,  3187,   924,   471,  2816,  9525,
           877,   687,  3281,   783,  1116, 21996, 34659,   321,   346,   332,
         40067,   905,   162,  1649,   179,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1]])}",-1
217,681448632,False,finalized,3,2/25/15 9:37,-1,0.664,Cancelled Flight,0.3412,Virgin America,,aaronkurlander,,0,@VirginAmerica I was really looking forward to my flight. can you let me know when it will be rescheduled? #diehardvirgin,,2/21/15 12:23,5.69231e+17,"New York, NY",Eastern Time (US & Canada),i was really looking forward to my flight can you let me know when it will be rescheduled diehardvirgin,"{'input_ids': tensor([[    0,   118,    21,   269,   546,   556,     7,   127,  2524,    64,
            47,   905,   162,   216,    77,    24,    40,    28,  5032,  3804,
         12841,  1597,  9635,   705, 41943,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1]])}",1
218,681448634,False,finalized,3,2/25/15 4:55,-1,1.0,Cancelled Flight,0.6452,Virgin America,,aaronkurlander,,0,"@VirginAmerica why Cancelled Flight flight VX413? One sec its delayed, on my to airport, the next its Cancelled Flightled?Gonna email or call me to reschedule?",,2/21/15 12:18,5.6923e+17,"New York, NY",Eastern Time (US & Canada),why cancelled flight flight vx413 one sec its delayed on my to airport the next its cancelled flightledgonna email or call me to reschedule,"{'input_ids': tensor([[    0, 25800,  8102,  2524,  2524,   748,  1178, 36108,    65, 15636,
            63,  5943,    15,   127,     7,  3062,     5,   220,    63,  8102,
          2524,  1329,   571, 19864,  1047,    50,   486,   162,     7,  5032,
          2871, 35401,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
219,681448637,False,finalized,3,2/25/15 9:34,-1,1.0,Customer Service Issue,0.6766,Virgin America,,borknagar,,0,@VirginAmerica I did it but there was a problem in the link from the email for check-in. thanks,,2/21/15 12:07,5.69227e+17,chile,Santiago,i did it but there was a problem in the link from the email for checkin thanks,"{'input_ids': tensor([[   0,  118,  222,   24,   53,   89,   21,   10,  936,   11,    5, 3104,
           31,    5, 1047,   13, 1649,  179, 2446,    2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",0
